Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Page_Events,Total_Duration,Avg_Page_Duration,Pages_per_Session,Product_Time_x_Count,Administrative_log,Informational_log,ProductRelated_log,PageValues_log,ExitRates_log,BounceRates_log,Total_Duration_log,Pages_per_Session_log
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,0,0,1.000001,1e-06,9.99999000001e-07,1.000001,0.0,0.0,0.0,0.6931471805599453,0.0,0.18232155679395465,0.18232155679395465,9.999995000003334e-07,0.6931476805598202
0,0.0,0,0.0,6,116.5,0.0,0.066666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,1,0,6.000001,116.500001,19.416663597222733,6.000001,699.0,0.0,0.0,1.9459101490553132,0.0,0.06453852145007118,0.0,4.766438342094852,1.945910291912446
0,0.0,0,0.0,8,144.0,0.025,0.045833333,0.0,0.0,Mar,3,2,7,3,Returning_Visitor,1,0,8.000001,144.000001,17.99999787500027,8.000001,1152.0,0.0,0.0,2.1972245773362196,0.0,0.044814015471067475,0.0246926125903715,4.976733749317126,2.1972246884473243
2,22.5,0,0.0,28,686.3222222,0.0,0.001190476,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,0,0,30.000001,708.8222232,23.62740665241978,30.000001,19217.0222216,1.0986122886681098,0.0,3.367295829986474,0.0,0.0011897679453390523,0.0,6.565014548823432,3.4339872367432105
0,0.0,1,1411.0,1,1411.0,0.0,0.1,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,2.000001,2822.000001,1410.9992950003523,2.000001,1411.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.09531017980432487,0.0,7.945555428607722,1.0986126220013874
0,0.0,0,0.0,7,126.0,0.028571429,0.057142857,0.0,0.0,Mar,2,5,2,10,Returning_Visitor,0,0,7.000001,126.000001,17.999997571428917,7.000001,882.0,0.0,0.0,2.0794415416798357,0.0,0.055569851019675626,0.028170877383362988,4.844187094332607,2.0794416666798283
0,0.0,0,0.0,6,185.0,0.0,0.1,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,0,0,6.000001,185.000001,30.83332836111194,6.000001,1110.0,0.0,0.0,1.9459101490553132,0.0,0.09531017980432487,0.0,5.2257466790895455,1.945910291912446
0,0.0,0,0.0,6,218.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,0,6.000001,218.000001,36.33332744444542,6.000001,1308.0,0.0,0.0,1.9459101490553132,0.0,0.06453852145007118,0.0,5.389071734382711,1.945910291912446
0,0.0,0,0.0,30,484.672619,0.0,0.018965517,0.0,0.0,Mar,2,6,7,1,Returning_Visitor,0,0,30.000001,484.67262,16.155753461474884,30.000001,14540.17857,0.0,0.0,3.4339872044851463,0.0,0.018787913628746544,0.0,6.185534775516482,3.4339872367432105
0,0.0,0,0.0,19,439.8333333,0.005555556,0.003703704,0.0,0.0,Mar,1,1,7,2,New_Visitor,0,0,19.000001,439.8333343,23.14912163951991,19.000001,8356.8333327,0.0,0.0,2.995732273553991,0.0,0.003696862176529094,0.005540180817604321,6.088666877257161,2.9957323235539897
2,38.0,0,0.0,21,733.7,0.0,0.014035088,0.0,0.0,Mar,2,7,1,3,Returning_Visitor,1,0,23.000001,771.700001,33.55217249773163,23.000001,15407.7,1.0986122886681098,0.0,3.091042453358316,0.0,0.013937508120598243,0.0,6.649890876233702,3.1780538720146114
6,77.0,3,447.0,34,1469.702381,0.0,0.02398374,22.80152439,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,43.000001,1993.7023820000002,46.36517059615883,43.000001,49969.880954,1.9459101490553132,1.3862943611198906,3.5553480614894135,3.1697496286263154,0.023700647584994874,0.0,7.598250136240342,3.7841896566455335
2,58.5,2,125.0,16,485.8333333,0.0,0.002222222,0.0,0.0,Mar,2,2,7,2,New_Visitor,1,0,20.000001,669.3333343,33.46666504166675,20.000001,7773.3333328,1.0986122886681098,1.0986122886681098,2.833213344056216,0.0,0.0022197565165834165,0.0,6.507775102546611,3.0445224853424695
0,0.0,0,0.0,3,19.0,0.0,0.066666667,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,1,0,3.000001,19.000001,6.333331555556148,3.000001,57.0,0.0,0.0,1.3862943611198906,0.0,0.06453852145007118,0.0,2.9957323235539897,1.3862946111198593
6,99.33333333,1,28.5,5,345.5,0.0,0.011111111,0.0,0.0,Mar,2,2,3,8,New_Visitor,0,0,12.000001,473.33333433,39.444441240463235,12.000001,1727.5,1.9459101490553132,0.6931471805599453,1.791759469228055,0.0,0.011049836076694864,0.0,6.161910311522937,2.5649494343846104
3,117.0,0,0.0,20,543.8,0.00952381,0.019047619,0.0,0.0,Mar,1,1,1,2,New_Visitor,0,0,23.000001,660.800001,28.730433576937667,23.000001,10876.0,1.3862943611198906,0.0,3.044522437723423,0.0,0.01886848425765383,0.009478744426241886,6.494963396998542,3.1780538720146114
0,0.0,0,0.0,3,48.0,0.0,0.066666667,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,0,0,3.000001,48.000001,15.999995000001665,3.000001,144.0,0.0,0.0,1.3862943611198906,0.0,0.06453852145007118,0.0,3.8918203185187896,1.3862946111198593
2,16.66666667,0,0.0,22,343.3690476,0.001298701,0.039924242,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,0,24.000001,360.03571526999997,15.001487511188019,24.000001,7554.1190472,1.0986122886681098,0.0,3.1354942159291497,0.0,0.039147866269242236,0.0012978584172860783,5.888976887705137,3.2188758648682
0,0.0,0,0.0,9,171.0,0.022222222,0.066666667,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,0,0,9.000001,171.000001,18.99999800000022,9.000001,1539.0,0.0,0.0,2.302585092994046,0.0,0.06453852145007118,0.021978906501383937,5.1474944826274065,2.3025851929940404
12,81.5,0,0.0,61,2202.579167,0.005797101,0.017153855,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,73.000001,2284.0791679999998,31.28875529741431,73.000001,134357.329187,2.5649493574615367,0.0,4.127134385045092,0.0,0.01700838881011644,0.005780362468813556,7.734155949555251,4.304065106717683
0,0.0,0,0.0,11,299.5,0.036363636,0.072727273,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,0,0,11.000001,299.500001,27.227270342975427,11.000001,3294.5,0.0,0.0,2.4849066497880004,0.0,0.07020425892748582,0.035718082251202043,5.705447757303049,2.48490673312133
0,0.0,1,90.0,11,1056.5,0.018181818,0.054545455,0.0,0.0,Mar,4,2,1,2,Returning_Visitor,0,0,12.000001,1146.500001,95.54165878819512,12.000001,11621.5,0.0,0.6931471805599453,2.4849066497880004,0.0,0.0531098257449829,0.018018505324106884,7.04534094280616,2.5649494343846104
4,34.0,0,0.0,46,627.3083333,0.0,0.004166667,0.0,0.0,Mar,2,2,7,8,New_Visitor,0,0,50.000001,661.3083343,13.226166421476671,50.000001,28856.1833318,1.6094379124341003,0.0,3.8501476017100584,0.0,0.004158010480613899,0.0,6.495731209286134,3.9318256523321686
4,38.5,0,0.0,33,583.8333333,0.002631579,0.007894737,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,1,0,37.000001,622.3333343,16.819819391356233,37.000001,19266.499998900003,1.6094379124341003,0.0,3.5263605246161616,0.0,0.0078637366168725,0.0026281224587629496,6.435081422731325,3.6375861860421748
0,0.0,0,0.0,7,221.5,0.0,0.028571429,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,0,0,7.000001,221.500001,31.642852765306746,7.000001,1550.5,0.0,0.0,2.0794415416798357,0.0,0.028170877383362988,0.0,5.4049271061006765,2.0794416666798283
0,0.0,0,0.0,44,441.7916667,0.004545455,0.018181818,0.0,0.0,Mar,4,2,1,3,Returning_Visitor,0,0,44.000001,441.7916677,10.040719492256375,44.000001,19438.8333348,0.0,0.0,3.8066624897703196,0.0,0.018018505324106884,0.004535155617879968,6.093099383358428,3.8066625119925415
7,156.25,0,0.0,37,1037.355013,0.0,0.0165,0.0,0.0,Mar,3,2,8,2,Returning_Visitor,0,0,44.000001,1193.6050140000002,27.127386065286686,44.000001,38382.135481000005,2.0794415416798357,0.0,3.6375861597263857,0.0,0.016365354086264272,0.0,7.085570877510224,3.8066625119925415
3,15.0,0,0.0,11,246.0,0.018181818,0.054545455,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,0,0,14.000001,261.000001,18.64285588265315,14.000001,2706.0,1.3862943611198906,0.0,2.4849066497880004,0.0,0.0531098257449829,0.018018505324106884,5.568344507577891,2.7080502677688743
0,0.0,0,0.0,3,10.0,0.0,0.066666667,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,0,0,3.000001,10.000001,3.333332555555814,3.000001,30.0,0.0,0.0,1.3862943611198906,0.0,0.06453852145007118,0.0,2.397895363707457,1.3862946111198593
0,0.0,2,18.0,1,46.0,0.0,0.066666667,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,0,0,3.000001,64.000001,21.333326555557814,3.000001,46.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.06453852145007118,0.0,4.174387285280252,1.3862946111198593
0,0.0,0,0.0,80,801.802381,0.0,0.0035,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,0,80.000001,801.802382,10.02252964971838,80.000001,64144.19048,0.0,0.0,4.394449154672439,0.0,0.0034938892542557796,0.0,6.688108584032879,4.394449167018117
1,19.0,0,0.0,40,1361.166667,0.005,0.0225,0.0,0.0,Mar,4,1,2,3,Returning_Visitor,1,0,41.000001,1380.166668,33.66260083749754,41.000001,54446.666679999995,0.6931471805599453,0.0,3.713572066704308,0.0,0.022250608934819758,0.004987541511039074,7.230683832586355,3.7376696420928917
0,0.0,0,0.0,5,53.0,0.04,0.08,0.0,0.0,Mar,2,5,2,2,Returning_Visitor,1,0,5.000001,53.000001,10.599998080000383,5.000001,265.0,0.0,0.0,1.791759469228055,0.0,0.07696104113612832,0.039220713153281295,3.988984065082793,1.7917596358947079
1,7.0,0,0.0,17,2648.5,0.0125,0.03125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,18.000001,2655.500001,147.52776963734613,18.000001,45024.5,0.6931471805599453,0.0,2.8903717578961645,0.0,0.030771658666753687,0.012422519998557155,7.884764746267433,2.944439031798018
0,0.0,0,0.0,3,27.0,0.066666667,0.133333333,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,0,0,3.000001,27.000001,8.999997333334223,3.000001,81.0,0.0,0.0,1.3862943611198906,0.0,0.12516314265988837,0.06453852145007118,3.332204545889489,1.3862946111198593
0,0.0,0,0.0,13,255.0,0.0,0.015384615,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,1,0,13.000001,255.000001,19.615383183432062,13.000001,3315.0,0.0,0.0,2.6390573296152584,0.0,0.015267471752000557,0.0,5.545177448385813,2.6390574010438272
0,0.0,0,0.0,2,221.5,0.0,0.05,0.0,0.0,Mar,3,2,3,10,Returning_Visitor,1,0,2.000001,221.500001,110.74994512502742,2.000001,443.0,0.0,0.0,1.0986122886681098,0.0,0.048790164169432,0.0,5.4049271061006765,1.0986126220013874
0,0.0,0,0.0,7,225.0,0.028571429,0.085714286,0.0,0.0,Mar,4,1,4,1,Returning_Visitor,0,0,7.000001,225.000001,32.14285269387818,7.000001,1575.0,0.0,0.0,2.0794415416798357,0.0,0.08223809850012999,0.028170877383362988,5.420535003697065,2.0794416666798283
0,0.0,0,0.0,7,125.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,7.000001,125.000001,17.857140448979933,7.000001,875.0,0.0,0.0,2.0794415416798357,0.0,0.028170877383362988,0.0,4.836281914887986,2.0794416666798283
0,0.0,0,0.0,12,323.0,0.033333333,0.066666667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,0,12.000001,323.000001,26.916664506944628,12.000001,3876.0,0.0,0.0,2.5649493574615367,0.0,0.06453852145007118,0.03278982250041022,5.780743518878749,2.5649494343846104
5,67.5,3,245.0,32,1929.329762,0.0,0.00430839,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,0,0,40.000001,2241.829763,56.04574267385644,40.000001,61738.552384,1.791759469228055,1.3862943611198906,3.4965075614664802,0.0,0.004299135459728057,0.0,7.715493634626955,3.7135720910945516
12,311.4090909,0,0.0,96,4233.4807,0.006635802,0.027174712,3.541145833,0.0,Mar,2,4,1,1,Returning_Visitor,1,0,108.000001,4544.8897919,42.08231249831192,108.000001,406414.1472,2.5649493574615367,0.0,4.574710978503383,1.5131793663325848,0.02681203527046008,0.006613881983732387,8.42197876124577,4.691347891403455
0,0.0,0,0.0,5,116.0,0.0,0.04,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,0,0,5.000001,116.000001,23.199995560000886,5.000001,580.0,0.0,0.0,1.791759469228055,0.0,0.039220713153281295,0.0,4.762173943344765,1.7917596358947079
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,1,0,2.000001,1e-06,4.99999750000125e-07,2.000001,0.0,0.0,0.0,1.0986122886681098,0.0,0.18232155679395465,0.18232155679395465,9.999995000003334e-07,1.0986126220013874
3,14.0,0,0.0,27,1585.666667,0.026666667,0.058333333,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,1,0,30.000001,1599.666668,53.322220489259315,30.000001,42813.000008999996,1.3862943611198906,0.0,3.332204510175204,0.0,0.05669534336158465,0.026317308642048735,7.378175488946075,3.4339872367432105
6,145.0,0,0.0,13,644.0,0.0,0.013333333,0.0,0.0,Mar,2,2,1,2,New_Visitor,0,0,19.000001,789.000001,41.52631365650981,19.000001,8372.0,1.9459101490553132,0.0,2.6390573296152584,0.0,0.013245226421073269,0.0,6.67203294672689,2.9957323235539897
0,0.0,0,0.0,5,488.5,0.032727273,0.033846154,0.0,0.0,Mar,2,7,7,6,Returning_Visitor,0,0,5.000001,488.500001,97.69998066000386,5.000001,2442.5,0.0,0.0,1.791759469228055,0.0,0.03328597778227628,0.03220314075871925,6.193384464013466,1.7917596358947079
0,0.0,1,15.0,25,1235.65,0.041666667,0.05327381,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,1,0,26.000001,1250.6500010000002,48.10192126531073,26.000001,30891.250000000004,0.0,0.6931471805599453,3.258096538021482,0.0,0.051903227840318575,0.04082199484025513,7.13221796066119,3.2958369030413657
1,43.0,0,0.0,37,1505.166667,0.0,0.005263158,0.0,0.0,Mar,2,2,4,8,New_Visitor,0,0,38.000001,1548.166668,40.74122703312561,38.000001,55691.166679,0.6931471805599453,0.0,3.6375861597263857,0.0,0.005249355990855771,0.0,7.345472431788167,3.6635616717706716
0,0.0,0,0.0,7,495.0,0.0,0.00952381,0.0,0.0,Mar,4,1,3,2,Returning_Visitor,0,0,7.000001,495.000001,70.71427575510346,7.000001,3465.0,0.0,0.0,2.0794415416798357,0.0,0.009478744426241886,0.0,6.2065759287410565,2.0794416666798283
4,84.0,0,0.0,21,270.0,0.0,0.002380952,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,0,0,25.000001,354.000001,14.15999947360002,25.000001,5670.0,1.6094379124341003,0.0,3.091042453358316,0.0,0.0023781220249199215,0.0,5.872117792292317,3.2580965764830196
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,0,0,2.000001,1e-06,4.99999750000125e-07,2.000001,0.0,0.0,0.0,1.0986122886681098,0.0,0.18232155679395465,0.18232155679395465,9.999995000003334e-07,1.0986126220013874
4,120.0,0,0.0,13,293.0,0.0,0.014285714,0.0,0.0,Mar,1,2,1,10,Returning_Visitor,0,0,17.000001,413.000001,24.294116276816688,17.000001,3809.0,1.6094379124341003,0.0,2.6390573296152584,0.0,0.01418463471026629,0.0,6.025865976240773,2.890371813451719
0,0.0,1,0.0,51,2122.656061,0.0,0.007051282,9.294775641,0.0,Mar,2,2,1,10,Returning_Visitor,0,1,52.000001,2122.656062,40.82030809960946,52.000001,108255.459111,0.0,0.6931471805599453,3.9512437185814275,2.331636547235968,0.007026537961115447,0.0,7.6608944398713215,3.970291932420046
0,0.0,0,0.0,35,1231.160256,0.005714286,0.023619048,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,35.000001,1231.160257,35.17600633782839,35.000001,43090.60896,0.0,0.0,3.58351893845611,0.0,0.023344433961929367,0.005698021398728636,7.116524214367726,3.5835189662338873
0,0.0,0,0.0,17,341.6666667,0.011764706,0.041176471,0.0,0.0,Mar,2,6,9,6,Returning_Visitor,0,0,17.000001,341.6666677,20.098038094233054,17.000001,5808.3333339,0.0,0.0,2.8903717578961645,0.0,0.040351295919047604,0.011696039879470347,5.836758160362565,2.890371813451719
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,0,0,1.000001,1e-06,9.99999000001e-07,1.000001,0.0,0.0,0.0,0.6931471805599453,0.0,0.18232155679395465,0.18232155679395465,9.999995000003334e-07,0.6931476805598202
0,0.0,0,0.0,21,1686.333333,0.0,0.030952381,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,0,0,21.000001,1686.3333340000001,80.3015835094484,21.000001,35412.999993,0.0,0.0,3.091042453358316,0.0,0.030483016771265234,0.0,7.43090465283206,3.09104249881286
5,263.0,0,0.0,3,212.0,0.0,0.028571429,0.0,0.0,Mar,1,1,9,8,New_Visitor,0,0,8.000001,475.000001,59.37499270312592,8.000001,636.0,1.791759469228055,0.0,1.3862943611198906,0.0,0.028170877383362988,0.0,6.16541785633226,2.1972246884473243
1,0.0,0,0.0,34,2161.979365,0.00625,0.020233586,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,0,35.000001,2161.979366,61.77083726369037,35.000001,73507.29841,0.6931471805599453,0.0,3.5553480614894135,0.0,0.020031606960688196,0.006230549750636075,7.679241886379124,3.5835189662338873
9,72.94444444,2,125.0952381,17,318.0730159,0.008695652,0.035397453,0.0,0.0,Mar,3,2,8,2,Returning_Visitor,0,0,28.000001,516.11269944,18.432595750264436,28.000001,5407.241270299999,2.302585092994046,1.0986122886681098,2.8903717578961645,0.0,0.034785365563766386,0.008658062570700788,6.248260838064059,3.367295864469232
0,0.0,0,0.0,1,13.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,0,1.000001,13.000001,12.999988000012001,1.000001,13.0,0.0,0.0,0.6931471805599453,0.0,0.09531017980432487,0.0,2.6390574010438272,0.6931476805598202
0,0.0,0,0.0,30,390.6666667,0.006666667,0.056666667,0.0,0.0,Mar,2,6,6,1,Returning_Visitor,0,0,30.000001,390.6666677,13.022221822592606,30.000001,11720.000001,0.0,0.0,3.4339872044851463,0.0,0.055119299536536964,0.0066445430497944075,5.970411140548448,3.4339872367432105
0,0.0,0,0.0,11,253.0,0.0,0.027272727,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,0,0,11.000001,253.000001,22.999998000000183,11.000001,2783.0,0.0,0.0,2.4849066497880004,0.0,0.026907452654437617,0.0,5.537334270955545,2.48490673312133
1,18.5,0,0.0,12,208.0,0.045454545,0.081818182,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,0,13.000001,226.500001,17.423075659763413,13.000001,2496.0,0.6931471805599453,0.0,2.5649493574615367,0.0,0.07864312748718039,0.044451762136051225,5.42715024278661,2.6390574010438272
6,87.33333333,0,0.0,62,1470.853037,0.0,0.009683372,0.0,0.0,Mar,2,4,6,3,Returning_Visitor,1,0,68.000001,1558.1863713300002,22.91450512375728,68.000001,91192.888294,1.9459101490553132,0.0,4.143134726391533,0.0,0.009636788634636672,0.0,7.35191940734576,4.2341065190900125
6,99.60588235,0,0.0,83,2585.61835,0.0,0.00761877,6.871308983,0.0,Mar,2,2,2,2,Returning_Visitor,0,1,89.000001,2685.2242333500003,30.17105846268474,89.000001,214606.32305,1.9459101490553132,0.0,4.430816798843313,2.063224374265822,0.00758989374678891,0.0,7.895891855858599,4.499809681441376
3,63.0,0,0.0,13,400.3333333,0.030769231,0.046153846,0.0,0.0,Mar,4,1,3,1,Returning_Visitor,0,0,16.000001,463.3333343,28.958331583854275,16.000001,5204.3333329,1.3862943611198906,0.0,2.6390573296152584,0.0,0.04512043513341077,0.03030534971920955,6.1406026871935335,2.833213402879744
3,68.0,1,103.0,10,808.5,0.0,0.015384615,35.99261538,0.0,Mar,2,2,3,7,Returning_Visitor,1,1,14.000001,979.500001,69.96428078826567,14.000001,8085.0,1.3862943611198906,0.6931471805599453,2.3978952727983707,3.6107183084002985,0.015267471752000557,0.0,6.888062646656289,2.7080502677688743
0,0.0,0,0.0,12,1484.0,0.0,0.016666667,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,0,0,12.000001,1484.000001,123.66665644444531,12.000001,17808.0,0.0,0.0,2.5649493574615367,0.0,0.016529302279079415,0.0,7.3031700519102,2.5649494343846104
0,0.0,0,0.0,4,505.0,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,4.000001,505.000001,126.24996868750782,4.000001,2020.0,0.0,0.0,1.6094379124341003,0.0,0.048790164169432,0.0,6.22653667126375,1.6094381124340804
3,68.5,0,0.0,37,1121.205556,0.005405405,0.00113798,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,1,0,40.000001,1189.705557,29.742638181434046,40.000001,41484.60557199999,1.3862943611198906,0.0,3.6375861597263857,0.0,0.001137332991568383,0.005390848231650622,7.082301315448842,3.7135720910945516
1,135.0,0,0.0,2,141.0,0.0,0.066666667,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,0,0,3.000001,276.000001,91.99996966667678,3.000001,282.0,0.6931471805599453,0.0,1.0986122886681098,0.0,0.06453852145007118,0.0,5.624017509797447,1.3862946111198593
0,0.0,0,0.0,3,234.0,0.0,0.033333333,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,1,0,3.000001,234.000001,77.99997433334188,3.000001,702.0,0.0,0.0,1.3862943611198906,0.0,0.03278982250041022,0.0,5.459585518399478,1.3862946111198593
1,34.0,0,0.0,7,179.0,0.0,0.028571429,53.13428571,0.0,Mar,2,4,2,8,New_Visitor,0,1,8.000001,213.000001,26.624996796875404,8.000001,1253.0,0.6931471805599453,0.0,2.0794415416798357,3.9914677320697347,0.028170877383362988,0.0,5.365976019694749,2.1972246884473243
6,176.25,12,404.0,41,2720.671429,0.012962963,0.033262108,8.833825926,0.0,Mar,2,2,2,2,Returning_Visitor,1,1,59.000001,3300.92143,55.94781989918949,59.000001,111547.528589,1.9459101490553132,2.5649493574615367,3.7376696182833684,2.285828067592485,0.03272089270542942,0.01287966290022421,8.102259829527078,4.094344578888768
16,315.1449864,6,147.8666667,173,6255.017866,0.002531328,0.010737154,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,0,0,195.000001,6718.029520100001,34.45143325973624,195.000001,1082118.090818,2.833213344056216,1.9459101490553132,5.159055299214529,0.0,0.010679920083751359,0.0025281295856317385,8.81269900643632,5.278114664332558
6,523.2142857,2,263.0,48,2309.732468,0.003846154,0.014903846,10.60089168,0.0,Mar,2,2,3,1,Returning_Visitor,0,1,56.000001,3095.9467547,55.284762489557814,56.000001,110867.15846400001,1.9459101490553132,1.0986122886681098,3.8918202981106265,2.451081964123569,0.014793875001370027,0.0038387764604223855,8.03817198728424,4.04305128537841
4,76.0,0,0.0,39,1936.55,0.004761905,0.023809524,5.51397619,0.0,Mar,4,1,3,2,Returning_Visitor,0,0,43.000001,2012.550001,46.80348730689565,43.000001,75525.45,1.6094379124341003,0.0,3.6888794541139363,1.873950051643186,0.023530497596240627,0.00475060299556464,7.607654612861251,3.7841896566455335
3,118.6666667,0,0.0,17,694.0,0.003703704,0.008333333,27.45138186,0.0,Mar,3,2,1,2,Returning_Visitor,1,1,20.000001,812.6666677,40.633331353333425,20.000001,11798.0,1.3862943611198906,0.0,2.8903717578961645,3.3481967309217797,0.008298802484116581,0.003696862176529094,6.701550782994822,3.0445224853424695
0,0.0,0,0.0,11,125.0,0.018181818,0.081818182,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,0,0,11.000001,125.000001,11.36363542148769,11.000001,1375.0,0.0,0.0,2.4849066497880004,0.0,0.07864312748718039,0.018018505324106884,4.836281914887986,2.48490673312133
8,174.5,0,0.0,10,195.5,0.0,0.006060606,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,0,0,18.000001,370.000001,20.55555446913586,18.000001,1955.0,2.1972245773362196,0.0,2.3978952727983707,0.0,0.006042314395721659,0.0,5.916202065302853,2.944439031798018
1,40.0,0,0.0,27,1400.5,0.0,0.007142857,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,0,0,28.000001,1440.500001,51.446426769770476,28.000001,37813.5,0.6931471805599453,0.0,3.332204510175204,0.0,0.007117467627020008,0.0,7.273439517772179,3.367295864469232
8,201.1666667,3,41.0,18,914.1666667,0.0,0.0125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,0,0,29.000001,1156.3333344,39.873561880222006,29.000001,16455.000000599997,2.1972245773362196,1.3862943611198906,2.9444389791664403,0.0,0.012422519998557155,0.0,7.0538737880337905,3.401197414995488
13,374.875,1,53.0,88,5958.071931,0.002105263,0.00954386,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0,0,102.000001,6385.946932000001,62.60732224894783,102.000001,524310.329928,2.6390573296152584,0.6931471805599453,4.48863636973214,0.0,0.00949860507806507,0.00210305003921577,8.762011644774919,4.634728997938374
4,56.0,0,0.0,31,270.4916667,0.0,0.00234375,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0,35.000001,326.4916677,9.32833309633334,35.000001,8385.2416677,1.6094379124341003,0.0,3.4657359027997265,0.0,0.0023410077019735778,0.0,5.791462612614246,3.5835189662338873
3,92.83333333,0,0.0,24,463.8166667,0.002666667,0.015333333,17.84230699,0.0,Mar,1,1,1,2,Returning_Visitor,0,1,27.000001,556.65000103,20.616665941234594,27.000001,11131.6000008,1.3862943611198906,0.0,3.2188758248682006,2.9361047133501335,0.015216965476560968,0.0026631177519305087,6.323731527287583,3.332204545889489
0,0.0,0,0.0,16,371.5,0.0125,0.025,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,0,0,16.000001,371.500001,23.21874861132821,16.000001,5944.0,0.0,0.0,2.833213344056216,0.0,0.0246926125903715,0.012422519998557155,5.920237040504178,2.833213402879744
0,0.0,0,0.0,6,13.0,0.133333333,0.166666667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0,6.000001,13.000001,2.1666664722222544,6.000001,78.0,0.0,0.0,1.9459101490553132,0.0,0.15415068011297256,0.12516314265988837,2.6390574010438272,1.945910291912446
1,4.0,3,148.5,5,185.8333333,0.0,0.01875,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,0,0,9.000001,338.3333343,37.59258852304572,9.000001,929.1666665,0.6931471805599453,1.3862943611198906,1.791759469228055,0.0,0.01857638557293541,0.0,5.826982911291081,2.3025851929940404
2,102.0,0,0.0,16,502.8333333,0.0,0.004444444,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,1,0,18.000001,604.8333343,33.60185003878611,18.000001,8045.3333328,1.0986122886681098,0.0,2.833213344056216,0.0,0.00443459662538787,0.0,6.4066049223351635,2.944439031798018
0,0.0,0,0.0,3,1016.5,0.066666667,0.066666667,0.0,0.0,Mar,3,2,5,1,Returning_Visitor,0,0,3.000001,1016.500001,338.83322072225974,3.000001,3049.5,0.0,0.0,1.3862943611198906,0.0,0.06453852145007118,0.06453852145007118,6.925103918299551,1.3862946111198593
